municipality,name,year,middle_income
0114,Upplands Väsby,2001,214200.0
0114,Upplands Väsby,2002,219400.0
0114,Upplands Väsby,2003,224100.0
0114,Upplands Väsby,2004,226600.0
0114,Upplands Väsby,2005,231700.0
0114,Upplands Väsby,2006,237500.0
0114,Upplands Väsby,2007,245800.0
0114,Upplands Väsby,2008,255500.0
0114,Upplands Väsby,2009,257700.0
0114,Upplands Väsby,2010,260100.0
0114,Upplands Väsby,2011,267400.0
0114,Upplands Väsby,2012,274900.0
0114,Upplands Väsby,2013,279600.0
0114,Upplands Väsby,2014,286500.0
0115,Vallentuna,2001,220700.0
0115,Vallentuna,2002,227000.0
0115,Vallentuna,2003,231900.0
0115,Vallentuna,2004,235200.0
0115,Vallentuna,2005,243100.0
0115,Vallentuna,2006,250000.0
0115,Vallentuna,2007,261800.0
0115,Vallentuna,2008,272200.0
0115,Vallentuna,2009,279500.0
0115,Vallentuna,2010,281800.0
0115,Vallentuna,2011,291100.0
0115,Vallentuna,2012,300800.0
0115,Vallentuna,2013,308100.0
0115,Vallentuna,2014,316800.0
0117,Österåker,2001,226700.0
0117,Österåker,2002,232900.0
0117,Österåker,2003,236400.0
0117,Österåker,2004,240500.0
0117,Österåker,2005,249000.0
0117,Österåker,2006,257200.0
0117,Österåker,2007,267200.0
0117,Österåker,2008,278500.0
0117,Österåker,2009,281000.0
0117,Österåker,2010,285100.0
0117,Österåker,2011,294700.0
0117,Österåker,2012,303100.0
0117,Österåker,2013,312500.0
0117,Österåker,2014,319900.0
0120,Värmdö,2001,225000.0
0120,Värmdö,2002,231100.0
0120,Värmdö,2003,235700.0
0120,Värmdö,2004,242200.0
0120,Värmdö,2005,248100.0
0120,Värmdö,2006,255400.0
0120,Värmdö,2007,267600.0
0120,Värmdö,2008,277000.0
0120,Värmdö,2009,281700.0
0120,Värmdö,2010,285400.0
0120,Värmdö,2011,296800.0
0120,Värmdö,2012,304200.0
0120,Värmdö,2013,311700.0
0120,Värmdö,2014,322600.0
0123,Järfälla,2001,223600.0
0123,Järfälla,2002,228300.0
0123,Järfälla,2003,232300.0
0123,Järfälla,2004,237000.0
0123,Järfälla,2005,241200.0
0123,Järfälla,2006,247700.0
0123,Järfälla,2007,255600.0
0123,Järfälla,2008,263000.0
0123,Järfälla,2009,265200.0
0123,Järfälla,2010,266400.0
0123,Järfälla,2011,273000.0
0123,Järfälla,2012,280600.0
0123,Järfälla,2013,285900.0
0123,Järfälla,2014,291900.0
0125,Ekerö,2001,243500.0
0125,Ekerö,2002,247500.0
0125,Ekerö,2003,251300.0
0125,Ekerö,2004,258700.0
0125,Ekerö,2005,265600.0
0125,Ekerö,2006,272100.0
0125,Ekerö,2007,284700.0
0125,Ekerö,2008,295600.0
0125,Ekerö,2009,301000.0
0125,Ekerö,2010,305900.0
0125,Ekerö,2011,317500.0
0125,Ekerö,2012,327700.0
0125,Ekerö,2013,337000.0
0125,Ekerö,2014,348400.0
0126,Huddinge,2001,212300.0
0126,Huddinge,2002,217000.0
0126,Huddinge,2003,220600.0
0126,Huddinge,2004,224700.0
0126,Huddinge,2005,229900.0
0126,Huddinge,2006,236200.0
0126,Huddinge,2007,244800.0
0126,Huddinge,2008,253300.0
0126,Huddinge,2009,255200.0
0126,Huddinge,2010,259100.0
0126,Huddinge,2011,266800.0
0126,Huddinge,2012,275500.0
0126,Huddinge,2013,282800.0
0126,Huddinge,2014,288300.0
0127,Botkyrka,2001,181300.0
0127,Botkyrka,2002,186100.0
0127,Botkyrka,2003,189900.0
0127,Botkyrka,2004,193800.0
0127,Botkyrka,2005,196400.0
0127,Botkyrka,2006,201800.0
0127,Botkyrka,2007,208800.0
0127,Botkyrka,2008,215400.0
0127,Botkyrka,2009,216900.0
0127,Botkyrka,2010,219800.0
0127,Botkyrka,2011,225300.0
0127,Botkyrka,2012,231900.0
0127,Botkyrka,2013,237600.0
0127,Botkyrka,2014,241600.0
0128,Salem,2001,226600.0
0128,Salem,2002,230400.0
0128,Salem,2003,233400.0
0128,Salem,2004,238900.0
0128,Salem,2005,244700.0
0128,Salem,2006,250100.0
0128,Salem,2007,259400.0
0128,Salem,2008,269700.0
0128,Salem,2009,272100.0
0128,Salem,2010,276600.0
0128,Salem,2011,283500.0
0128,Salem,2012,292300.0
0128,Salem,2013,300900.0
0128,Salem,2014,304400.0
0136,Haninge,2001,200200.0
0136,Haninge,2002,205800.0
0136,Haninge,2003,209000.0
0136,Haninge,2004,213100.0
0136,Haninge,2005,217500.0
0136,Haninge,2006,222800.0
0136,Haninge,2007,229600.0
0136,Haninge,2008,238500.0
0136,Haninge,2009,239900.0
0136,Haninge,2010,242900.0
0136,Haninge,2011,249700.0
0136,Haninge,2012,257300.0
0136,Haninge,2013,263200.0
0136,Haninge,2014,269500.0
0138,Tyresö,2001,227100.0
0138,Tyresö,2002,232800.0
0138,Tyresö,2003,235600.0
0138,Tyresö,2004,239100.0
0138,Tyresö,2005,246100.0
0138,Tyresö,2006,254100.0
0138,Tyresö,2007,265500.0
0138,Tyresö,2008,275600.0
0138,Tyresö,2009,276600.0
0138,Tyresö,2010,280800.0
0138,Tyresö,2011,287600.0
0138,Tyresö,2012,296700.0
0138,Tyresö,2013,306100.0
0138,Tyresö,2014,313900.0
0139,Upplands-Bro,2001,205800.0
0139,Upplands-Bro,2002,210700.0
0139,Upplands-Bro,2003,215400.0
0139,Upplands-Bro,2004,218600.0
0139,Upplands-Bro,2005,221600.0
0139,Upplands-Bro,2006,227200.0
0139,Upplands-Bro,2007,236400.0
0139,Upplands-Bro,2008,245400.0
0139,Upplands-Bro,2009,247700.0
0139,Upplands-Bro,2010,251200.0
0139,Upplands-Bro,2011,259600.0
0139,Upplands-Bro,2012,267800.0
0139,Upplands-Bro,2013,274600.0
0139,Upplands-Bro,2014,280100.0
0140,Nykvarn,2001,220500.0
0140,Nykvarn,2002,225000.0
0140,Nykvarn,2003,230300.0
0140,Nykvarn,2004,238700.0
0140,Nykvarn,2005,246100.0
0140,Nykvarn,2006,253000.0
0140,Nykvarn,2007,265400.0
0140,Nykvarn,2008,277400.0
0140,Nykvarn,2009,274300.0
0140,Nykvarn,2010,281600.0
0140,Nykvarn,2011,289000.0
0140,Nykvarn,2012,298400.0
0140,Nykvarn,2013,304600.0
0140,Nykvarn,2014,311800.0
0160,Täby,2001,277100.0
0160,Täby,2002,280900.0
0160,Täby,2003,283700.0
0160,Täby,2004,290500.0
0160,Täby,2005,300500.0
0160,Täby,2006,311500.0
0160,Täby,2007,327700.0
0160,Täby,2008,340900.0
0160,Täby,2009,341700.0
0160,Täby,2010,347800.0
0160,Täby,2011,357100.0
0160,Täby,2012,366000.0
0160,Täby,2013,375300.0
0160,Täby,2014,385200.0
0162,Danderyd,2001,342200.0
0162,Danderyd,2002,349700.0
0162,Danderyd,2003,347000.0
0162,Danderyd,2004,360800.0
0162,Danderyd,2005,375700.0
0162,Danderyd,2006,390900.0
0162,Danderyd,2007,417200.0
0162,Danderyd,2008,430700.0
0162,Danderyd,2009,426500.0
0162,Danderyd,2010,441100.0
0162,Danderyd,2011,450500.0
0162,Danderyd,2012,454700.0
0162,Danderyd,2013,467200.0
0162,Danderyd,2014,484200.0
0163,Sollentuna,2001,251500.0
0163,Sollentuna,2002,255600.0
0163,Sollentuna,2003,260500.0
0163,Sollentuna,2004,265600.0
0163,Sollentuna,2005,274500.0
0163,Sollentuna,2006,283600.0
0163,Sollentuna,2007,297900.0
0163,Sollentuna,2008,310900.0
0163,Sollentuna,2009,312300.0
0163,Sollentuna,2010,316500.0
0163,Sollentuna,2011,326100.0
0163,Sollentuna,2012,335600.0
0163,Sollentuna,2013,343400.0
0163,Sollentuna,2014,351800.0
0180,Stockholm,2001,224600.0
0180,Stockholm,2002,229000.0
0180,Stockholm,2003,232100.0
0180,Stockholm,2004,237900.0
0180,Stockholm,2005,244900.0
0180,Stockholm,2006,254500.0
0180,Stockholm,2007,266500.0
0180,Stockholm,2008,278200.0
0180,Stockholm,2009,281100.0
0180,Stockholm,2010,286600.0
0180,Stockholm,2011,296700.0
0180,Stockholm,2012,306300.0
0180,Stockholm,2013,314700.0
0180,Stockholm,2014,323600.0
0181,Södertälje,2001,187000.0
0181,Södertälje,2002,192000.0
0181,Södertälje,2003,196700.0
0181,Södertälje,2004,201200.0
0181,Södertälje,2005,204300.0
0181,Södertälje,2006,210200.0
0181,Södertälje,2007,216600.0
0181,Södertälje,2008,221400.0
0181,Södertälje,2009,217400.0
0181,Södertälje,2010,221200.0
0181,Södertälje,2011,228400.0
0181,Södertälje,2012,235200.0
0181,Södertälje,2013,240500.0
0181,Södertälje,2014,242900.0
0182,Nacka,2001,252100.0
0182,Nacka,2002,257400.0
0182,Nacka,2003,260700.0
0182,Nacka,2004,268800.0
0182,Nacka,2005,278800.0
0182,Nacka,2006,288500.0
0182,Nacka,2007,304600.0
0182,Nacka,2008,314900.0
0182,Nacka,2009,317400.0
0182,Nacka,2010,323400.0
0182,Nacka,2011,334300.0
0182,Nacka,2012,343000.0
0182,Nacka,2013,350900.0
0182,Nacka,2014,362400.0
0183,Sundbyberg,2001,216700.0
0183,Sundbyberg,2002,219400.0
0183,Sundbyberg,2003,222400.0
0183,Sundbyberg,2004,226000.0
0183,Sundbyberg,2005,229200.0
0183,Sundbyberg,2006,235700.0
0183,Sundbyberg,2007,245900.0
0183,Sundbyberg,2008,255200.0
0183,Sundbyberg,2009,258600.0
0183,Sundbyberg,2010,262800.0
0183,Sundbyberg,2011,271800.0
0183,Sundbyberg,2012,281200.0
0183,Sundbyberg,2013,288800.0
0183,Sundbyberg,2014,298100.0
0184,Solna,2001,215700.0
0184,Solna,2002,222800.0
0184,Solna,2003,227300.0
0184,Solna,2004,231900.0
0184,Solna,2005,238000.0
0184,Solna,2006,248200.0
0184,Solna,2007,260200.0
0184,Solna,2008,272800.0
0184,Solna,2009,278000.0
0184,Solna,2010,283100.0
0184,Solna,2011,290800.0
0184,Solna,2012,300500.0
0184,Solna,2013,309500.0
0184,Solna,2014,318800.0
0186,Lidingö,2001,289100.0
0186,Lidingö,2002,293700.0
0186,Lidingö,2003,295500.0
0186,Lidingö,2004,305400.0
0186,Lidingö,2005,317400.0
0186,Lidingö,2006,331400.0
0186,Lidingö,2007,346700.0
0186,Lidingö,2008,362100.0
0186,Lidingö,2009,359000.0
0186,Lidingö,2010,368300.0
0186,Lidingö,2011,380000.0
0186,Lidingö,2012,387200.0
0186,Lidingö,2013,396800.0
0186,Lidingö,2014,408300.0
0187,Vaxholm,2001,235300.0
0187,Vaxholm,2002,242200.0
0187,Vaxholm,2003,246400.0
0187,Vaxholm,2004,256900.0
0187,Vaxholm,2005,267200.0
0187,Vaxholm,2006,275300.0
0187,Vaxholm,2007,293900.0
0187,Vaxholm,2008,299300.0
0187,Vaxholm,2009,309700.0
0187,Vaxholm,2010,316400.0
0187,Vaxholm,2011,327100.0
0187,Vaxholm,2012,340400.0
0187,Vaxholm,2013,345000.0
0187,Vaxholm,2014,358800.0
0188,Norrtälje,2001,178500.0
0188,Norrtälje,2002,186200.0
0188,Norrtälje,2003,192300.0
0188,Norrtälje,2004,196200.0
0188,Norrtälje,2005,200000.0
0188,Norrtälje,2006,206300.0
0188,Norrtälje,2007,214200.0
0188,Norrtälje,2008,221500.0
0188,Norrtälje,2009,225700.0
0188,Norrtälje,2010,229100.0
0188,Norrtälje,2011,236900.0
0188,Norrtälje,2012,244300.0
0188,Norrtälje,2013,251000.0
0188,Norrtälje,2014,256900.0
0191,Sigtuna,2001,210500.0
0191,Sigtuna,2002,214400.0
0191,Sigtuna,2003,218700.0
0191,Sigtuna,2004,222100.0
0191,Sigtuna,2005,226700.0
0191,Sigtuna,2006,230900.0
0191,Sigtuna,2007,239300.0
0191,Sigtuna,2008,247900.0
0191,Sigtuna,2009,246000.0
0191,Sigtuna,2010,248900.0
0191,Sigtuna,2011,254400.0
0191,Sigtuna,2012,261800.0
0191,Sigtuna,2013,266500.0
0191,Sigtuna,2014,272300.0
0192,Nynäshamn,2001,193300.0
0192,Nynäshamn,2002,201000.0
0192,Nynäshamn,2003,205000.0
0192,Nynäshamn,2004,209600.0
0192,Nynäshamn,2005,215000.0
0192,Nynäshamn,2006,217600.0
0192,Nynäshamn,2007,223800.0
0192,Nynäshamn,2008,229800.0
0192,Nynäshamn,2009,234400.0
0192,Nynäshamn,2010,238400.0
0192,Nynäshamn,2011,246000.0
0192,Nynäshamn,2012,253800.0
0192,Nynäshamn,2013,259300.0
0192,Nynäshamn,2014,265400.0
0305,Håbo,2001,220500.0
0305,Håbo,2002,225600.0
0305,Håbo,2003,228300.0
0305,Håbo,2004,232500.0
0305,Håbo,2005,236400.0
0305,Håbo,2006,244200.0
0305,Håbo,2007,253800.0
0305,Håbo,2008,260900.0
0305,Håbo,2009,264300.0
0305,Håbo,2010,266800.0
0305,Håbo,2011,274300.0
0305,Håbo,2012,283900.0
0305,Håbo,2013,290200.0
0305,Håbo,2014,296900.0
0319,Älvkarleby,2001,176800.0
0319,Älvkarleby,2002,183600.0
0319,Älvkarleby,2003,187600.0
0319,Älvkarleby,2004,193700.0
0319,Älvkarleby,2005,196500.0
0319,Älvkarleby,2006,200300.0
0319,Älvkarleby,2007,206300.0
0319,Älvkarleby,2008,214500.0
0319,Älvkarleby,2009,220300.0
0319,Älvkarleby,2010,223700.0
0319,Älvkarleby,2011,230800.0
0319,Älvkarleby,2012,236400.0
0319,Älvkarleby,2013,242000.0
0319,Älvkarleby,2014,246400.0
0330,Knivsta,2001,0.0
0330,Knivsta,2002,228000.0
0330,Knivsta,2003,233900.0
0330,Knivsta,2004,239200.0
0330,Knivsta,2005,247000.0
0330,Knivsta,2006,254400.0
0330,Knivsta,2007,266900.0
0330,Knivsta,2008,277000.0
0330,Knivsta,2009,280500.0
0330,Knivsta,2010,286500.0
0330,Knivsta,2011,299500.0
0330,Knivsta,2012,310100.0
0330,Knivsta,2013,317300.0
0330,Knivsta,2014,325800.0
0331,Heby,2001,156800.0
0331,Heby,2002,164700.0
0331,Heby,2003,171100.0
0331,Heby,2004,175200.0
0331,Heby,2005,179500.0
0331,Heby,2006,185300.0
0331,Heby,2007,192800.0
0331,Heby,2008,199500.0
0331,Heby,2009,201100.0
0331,Heby,2010,204700.0
0331,Heby,2011,211900.0
0331,Heby,2012,221000.0
0331,Heby,2013,227100.0
0331,Heby,2014,233300.0
0360,Tierp,2001,164600.0
0360,Tierp,2002,169000.0
0360,Tierp,2003,176000.0
0360,Tierp,2004,180000.0
0360,Tierp,2005,184100.0
0360,Tierp,2006,189500.0
0360,Tierp,2007,194900.0
0360,Tierp,2008,203300.0
0360,Tierp,2009,205600.0
0360,Tierp,2010,208600.0
0360,Tierp,2011,216500.0
0360,Tierp,2012,224500.0
0360,Tierp,2013,229300.0
0360,Tierp,2014,234700.0
0380,Uppsala,2001,190100.0
0380,Uppsala,2002,196100.0
0380,Uppsala,2003,201900.0
0380,Uppsala,2004,206100.0
0380,Uppsala,2005,210000.0
0380,Uppsala,2006,217000.0
0380,Uppsala,2007,225200.0
0380,Uppsala,2008,234000.0
0380,Uppsala,2009,237600.0
0380,Uppsala,2010,240700.0
0380,Uppsala,2011,248800.0
0380,Uppsala,2012,257100.0
0380,Uppsala,2013,264800.0
0380,Uppsala,2014,272300.0
0381,Enköping,2001,179500.0
0381,Enköping,2002,186500.0
0381,Enköping,2003,193900.0
0381,Enköping,2004,198200.0
0381,Enköping,2005,202200.0
0381,Enköping,2006,209200.0
0381,Enköping,2007,218000.0
0381,Enköping,2008,226000.0
0381,Enköping,2009,230800.0
0381,Enköping,2010,235400.0
0381,Enköping,2011,244300.0
0381,Enköping,2012,252500.0
0381,Enköping,2013,260400.0
0381,Enköping,2014,265000.0
0382,Östhammar,2001,176400.0
0382,Östhammar,2002,185200.0
0382,Östhammar,2003,190500.0
0382,Östhammar,2004,194700.0
0382,Östhammar,2005,200400.0
0382,Östhammar,2006,206500.0
0382,Östhammar,2007,214100.0
0382,Östhammar,2008,224200.0
0382,Östhammar,2009,225000.0
0382,Östhammar,2010,228400.0
0382,Östhammar,2011,239500.0
0382,Östhammar,2012,249600.0
0382,Östhammar,2013,255100.0
0382,Östhammar,2014,259300.0
0428,Vingåker,2001,165100.0
0428,Vingåker,2002,171900.0
0428,Vingåker,2003,177700.0
0428,Vingåker,2004,181500.0
0428,Vingåker,2005,185400.0
0428,Vingåker,2006,190200.0
0428,Vingåker,2007,197000.0
0428,Vingåker,2008,204800.0
0428,Vingåker,2009,207500.0
0428,Vingåker,2010,210100.0
0428,Vingåker,2011,215900.0
0428,Vingåker,2012,221200.0
0428,Vingåker,2013,228100.0
0428,Vingåker,2014,231000.0
0461,Gnesta,2001,179800.0
0461,Gnesta,2002,187300.0
0461,Gnesta,2003,193100.0
0461,Gnesta,2004,195700.0
0461,Gnesta,2005,202200.0
0461,Gnesta,2006,208200.0
0461,Gnesta,2007,216600.0
0461,Gnesta,2008,224700.0
0461,Gnesta,2009,226000.0
0461,Gnesta,2010,232900.0
0461,Gnesta,2011,240300.0
0461,Gnesta,2012,248000.0
0461,Gnesta,2013,253300.0
0461,Gnesta,2014,259900.0
0480,Nyköping,2001,181400.0
0480,Nyköping,2002,189200.0
0480,Nyköping,2003,196600.0
0480,Nyköping,2004,200700.0
0480,Nyköping,2005,206100.0
0480,Nyköping,2006,212900.0
0480,Nyköping,2007,222600.0
0480,Nyköping,2008,231300.0
0480,Nyköping,2009,234000.0
0480,Nyköping,2010,238100.0
0480,Nyköping,2011,245100.0
0480,Nyköping,2012,252300.0
0480,Nyköping,2013,259500.0
0480,Nyköping,2014,264400.0
0481,Oxelösund,2001,188300.0
0481,Oxelösund,2002,194300.0
0481,Oxelösund,2003,201300.0
0481,Oxelösund,2004,205800.0
0481,Oxelösund,2005,211300.0
0481,Oxelösund,2006,215900.0
0481,Oxelösund,2007,226500.0
0481,Oxelösund,2008,236300.0
0481,Oxelösund,2009,236600.0
0481,Oxelösund,2010,236500.0
0481,Oxelösund,2011,242700.0
0481,Oxelösund,2012,246000.0
0481,Oxelösund,2013,252500.0
0481,Oxelösund,2014,256800.0
0482,Flen,2001,166000.0
0482,Flen,2002,173900.0
0482,Flen,2003,181000.0
0482,Flen,2004,185100.0
0482,Flen,2005,189400.0
0482,Flen,2006,194900.0
0482,Flen,2007,201100.0
0482,Flen,2008,206800.0
0482,Flen,2009,208800.0
0482,Flen,2010,211300.0
0482,Flen,2011,216800.0
0482,Flen,2012,222100.0
0482,Flen,2013,226900.0
0482,Flen,2014,229900.0
0483,Katrineholm,2001,168300.0
0483,Katrineholm,2002,174100.0
0483,Katrineholm,2003,179700.0
0483,Katrineholm,2004,184200.0
0483,Katrineholm,2005,188800.0
0483,Katrineholm,2006,194500.0
0483,Katrineholm,2007,201900.0
0483,Katrineholm,2008,208300.0
0483,Katrineholm,2009,211000.0
0483,Katrineholm,2010,213700.0
0483,Katrineholm,2011,220600.0
0483,Katrineholm,2012,227900.0
0483,Katrineholm,2013,233200.0
0483,Katrineholm,2014,238000.0
0484,Eskilstuna,2001,169400.0
0484,Eskilstuna,2002,176200.0
0484,Eskilstuna,2003,183300.0
0484,Eskilstuna,2004,187800.0
0484,Eskilstuna,2005,192500.0
0484,Eskilstuna,2006,198800.0
0484,Eskilstuna,2007,206700.0
0484,Eskilstuna,2008,214000.0
0484,Eskilstuna,2009,213400.0
0484,Eskilstuna,2010,215900.0
0484,Eskilstuna,2011,222700.0
0484,Eskilstuna,2012,228700.0
0484,Eskilstuna,2013,235600.0
0484,Eskilstuna,2014,239800.0
0486,Strängnäs,2001,191300.0
0486,Strängnäs,2002,201900.0
0486,Strängnäs,2003,206800.0
0486,Strängnäs,2004,213500.0
0486,Strängnäs,2005,218500.0
0486,Strängnäs,2006,224300.0
0486,Strängnäs,2007,233300.0
0486,Strängnäs,2008,241300.0
0486,Strängnäs,2009,244400.0
0486,Strängnäs,2010,251300.0
0486,Strängnäs,2011,257200.0
0486,Strängnäs,2012,267100.0
0486,Strängnäs,2013,273600.0
0486,Strängnäs,2014,279100.0
0488,Trosa,2001,204800.0
0488,Trosa,2002,212600.0
0488,Trosa,2003,218500.0
0488,Trosa,2004,225300.0
0488,Trosa,2005,234700.0
0488,Trosa,2006,238900.0
0488,Trosa,2007,249000.0
0488,Trosa,2008,258900.0
0488,Trosa,2009,259600.0
0488,Trosa,2010,265800.0
0488,Trosa,2011,274000.0
0488,Trosa,2012,284000.0
0488,Trosa,2013,285300.0
0488,Trosa,2014,290500.0
0509,Ödeshög,2001,152300.0
0509,Ödeshög,2002,158600.0
0509,Ödeshög,2003,167100.0
0509,Ödeshög,2004,171400.0
0509,Ödeshög,2005,175400.0
0509,Ödeshög,2006,183700.0
0509,Ödeshög,2007,188700.0
0509,Ödeshög,2008,195200.0
0509,Ödeshög,2009,198600.0
0509,Ödeshög,2010,202600.0
0509,Ödeshög,2011,209200.0
0509,Ödeshög,2012,215400.0
0509,Ödeshög,2013,220900.0
0509,Ödeshög,2014,226700.0
0512,Ydre,2001,155400.0
0512,Ydre,2002,161800.0
0512,Ydre,2003,172400.0
0512,Ydre,2004,175000.0
0512,Ydre,2005,180300.0
0512,Ydre,2006,186400.0
0512,Ydre,2007,194200.0
0512,Ydre,2008,202500.0
0512,Ydre,2009,206900.0
0512,Ydre,2010,210800.0
0512,Ydre,2011,216200.0
0512,Ydre,2012,221300.0
0512,Ydre,2013,229500.0
0512,Ydre,2014,234700.0
0513,Kinda,2001,158400.0
0513,Kinda,2002,166100.0
0513,Kinda,2003,175200.0
0513,Kinda,2004,180200.0
0513,Kinda,2005,184700.0
0513,Kinda,2006,188900.0
0513,Kinda,2007,197500.0
0513,Kinda,2008,205000.0
0513,Kinda,2009,210300.0
0513,Kinda,2010,214100.0
0513,Kinda,2011,222200.0
0513,Kinda,2012,229200.0
0513,Kinda,2013,235300.0
0513,Kinda,2014,241200.0
0560,Boxholm,2001,162000.0
0560,Boxholm,2002,169800.0
0560,Boxholm,2003,178400.0
0560,Boxholm,2004,181900.0
0560,Boxholm,2005,189600.0
0560,Boxholm,2006,193000.0
0560,Boxholm,2007,201600.0
0560,Boxholm,2008,209100.0
0560,Boxholm,2009,210900.0
0560,Boxholm,2010,212000.0
0560,Boxholm,2011,221800.0
0560,Boxholm,2012,228600.0
0560,Boxholm,2013,233500.0
0560,Boxholm,2014,240900.0
0561,Åtvidaberg,2001,170000.0
0561,Åtvidaberg,2002,176900.0
0561,Åtvidaberg,2003,183200.0
0561,Åtvidaberg,2004,186900.0
0561,Åtvidaberg,2005,190600.0
0561,Åtvidaberg,2006,194100.0
0561,Åtvidaberg,2007,202300.0
0561,Åtvidaberg,2008,209800.0
0561,Åtvidaberg,2009,213600.0
0561,Åtvidaberg,2010,215600.0
0561,Åtvidaberg,2011,222500.0
0561,Åtvidaberg,2012,229300.0
0561,Åtvidaberg,2013,234800.0
0561,Åtvidaberg,2014,241300.0
0562,Finspång,2001,175000.0
0562,Finspång,2002,182200.0
0562,Finspång,2003,189500.0
0562,Finspång,2004,193800.0
0562,Finspång,2005,199700.0
0562,Finspång,2006,204300.0
0562,Finspång,2007,212800.0
0562,Finspång,2008,222600.0
0562,Finspång,2009,226000.0
0562,Finspång,2010,230300.0
0562,Finspång,2011,236500.0
0562,Finspång,2012,244700.0
0562,Finspång,2013,250100.0
0562,Finspång,2014,251200.0
0563,Valdemarsvik,2001,156100.0
0563,Valdemarsvik,2002,163900.0
0563,Valdemarsvik,2003,170500.0
0563,Valdemarsvik,2004,174800.0
0563,Valdemarsvik,2005,178700.0
0563,Valdemarsvik,2006,184400.0
0563,Valdemarsvik,2007,191700.0
0563,Valdemarsvik,2008,199300.0
0563,Valdemarsvik,2009,202900.0
0563,Valdemarsvik,2010,208600.0
0563,Valdemarsvik,2011,211500.0
0563,Valdemarsvik,2012,218000.0
0563,Valdemarsvik,2013,224600.0
0563,Valdemarsvik,2014,227700.0
0580,Linköping,2001,185200.0
0580,Linköping,2002,191900.0
0580,Linköping,2003,196500.0
0580,Linköping,2004,199900.0
0580,Linköping,2005,204900.0
0580,Linköping,2006,211200.0
0580,Linköping,2007,218400.0
0580,Linköping,2008,226700.0
0580,Linköping,2009,229900.0
0580,Linköping,2010,232800.0
0580,Linköping,2011,240500.0
0580,Linköping,2012,248000.0
0580,Linköping,2013,256100.0
0580,Linköping,2014,263200.0
0581,Norrköping,2001,171700.0
0581,Norrköping,2002,178800.0
0581,Norrköping,2003,185400.0
0581,Norrköping,2004,189100.0
0581,Norrköping,2005,193900.0
0581,Norrköping,2006,199500.0
0581,Norrköping,2007,207100.0
0581,Norrköping,2008,214600.0
0581,Norrköping,2009,217900.0
0581,Norrköping,2010,221600.0
0581,Norrköping,2011,228700.0
0581,Norrköping,2012,236000.0
0581,Norrköping,2013,242800.0
0581,Norrköping,2014,247800.0
0582,Söderköping,2001,172800.0
0582,Söderköping,2002,180700.0
0582,Söderköping,2003,189000.0
0582,Söderköping,2004,193600.0
0582,Söderköping,2005,199700.0
0582,Söderköping,2006,204500.0
0582,Söderköping,2007,212500.0
0582,Söderköping,2008,220600.0
0582,Söderköping,2009,225900.0
0582,Söderköping,2010,229400.0
0582,Söderköping,2011,237900.0
0582,Söderköping,2012,244300.0
0582,Söderköping,2013,252100.0
0582,Söderköping,2014,260300.0
0583,Motala,2001,171800.0
0583,Motala,2002,178300.0
0583,Motala,2003,184500.0
0583,Motala,2004,187500.0
0583,Motala,2005,191800.0
0583,Motala,2006,196800.0
0583,Motala,2007,203600.0
0583,Motala,2008,209600.0
0583,Motala,2009,213100.0
0583,Motala,2010,215300.0
0583,Motala,2011,221800.0
0583,Motala,2012,228400.0
0583,Motala,2013,236700.0
0583,Motala,2014,242300.0
0584,Vadstena,2001,175500.0
0584,Vadstena,2002,183100.0
0584,Vadstena,2003,190100.0
0584,Vadstena,2004,193900.0
0584,Vadstena,2005,198400.0
0584,Vadstena,2006,203200.0
0584,Vadstena,2007,210200.0
0584,Vadstena,2008,217700.0
0584,Vadstena,2009,223100.0
0584,Vadstena,2010,225600.0
0584,Vadstena,2011,230800.0
0584,Vadstena,2012,238300.0
0584,Vadstena,2013,245000.0
0584,Vadstena,2014,250000.0
0586,Mjölby,2001,168500.0
0586,Mjölby,2002,175300.0
0586,Mjölby,2003,183500.0
0586,Mjölby,2004,186800.0
0586,Mjölby,2005,190900.0
0586,Mjölby,2006,196300.0
0586,Mjölby,2007,205600.0
0586,Mjölby,2008,213800.0
0586,Mjölby,2009,216200.0
0586,Mjölby,2010,218300.0
0586,Mjölby,2011,227200.0
0586,Mjölby,2012,234700.0
0586,Mjölby,2013,242900.0
0586,Mjölby,2014,249300.0
0604,Aneby,2001,160400.0
0604,Aneby,2002,165400.0
0604,Aneby,2003,174500.0
0604,Aneby,2004,178800.0
0604,Aneby,2005,183500.0
0604,Aneby,2006,190300.0
0604,Aneby,2007,198400.0
0604,Aneby,2008,206200.0
0604,Aneby,2009,208900.0
0604,Aneby,2010,214500.0
0604,Aneby,2011,221800.0
0604,Aneby,2012,228000.0
0604,Aneby,2013,236000.0
0604,Aneby,2014,243900.0
0617,Gnosjö,2001,189700.0
0617,Gnosjö,2002,194900.0
0617,Gnosjö,2003,203100.0
0617,Gnosjö,2004,207300.0
0617,Gnosjö,2005,214700.0
0617,Gnosjö,2006,216600.0
0617,Gnosjö,2007,222300.0
0617,Gnosjö,2008,228600.0
0617,Gnosjö,2009,224600.0
0617,Gnosjö,2010,227900.0
0617,Gnosjö,2011,237200.0
0617,Gnosjö,2012,246000.0
0617,Gnosjö,2013,251700.0
0617,Gnosjö,2014,255500.0
0642,Mullsjö,2001,170600.0
0642,Mullsjö,2002,175600.0
0642,Mullsjö,2003,183400.0
0642,Mullsjö,2004,188400.0
