municipality,name,year,population
0180,Stockholm,2013,897700.0
0180,Stockholm,2014,911989.0
0180,Stockholm,2015,923516.0
0181,Södertälje,1968,68665.0
0181,Södertälje,1969,72973.0
0181,Södertälje,1970,75751.0
0181,Södertälje,1971,76674.0
0181,Södertälje,1972,77658.0
0181,Södertälje,1973,77817.0
0181,Södertälje,1974,77825.0
0181,Södertälje,1975,77695.0
0181,Södertälje,1976,77799.0
0181,Södertälje,1977,77829.0
0181,Södertälje,1978,78568.0
0181,Södertälje,1979,79396.0
0181,Södertälje,1980,80045.0
0181,Södertälje,1981,80335.0
0181,Södertälje,1982,79792.0
0181,Södertälje,1983,79553.0
0181,Södertälje,1984,79429.0
0181,Södertälje,1985,79764.0
0181,Södertälje,1986,80003.0
0181,Södertälje,1987,80263.0
0181,Södertälje,1988,80660.0
0181,Södertälje,1989,81460.0
0181,Södertälje,1990,81786.0
0181,Södertälje,1991,81670.0
0181,Södertälje,1992,81770.0
0181,Södertälje,1993,81489.0
0181,Södertälje,1994,81890.0
0181,Södertälje,1995,82355.0
0181,Södertälje,1996,82589.0
0181,Södertälje,1997,82986.0
0181,Södertälje,1998,75836.0
0181,Södertälje,1999,76624.0
0181,Södertälje,2000,77882.0
0181,Södertälje,2001,78794.0
0181,Södertälje,2002,79613.0
0181,Södertälje,2003,80049.0
0181,Södertälje,2004,80405.0
0181,Södertälje,2005,80553.0
0181,Södertälje,2006,81791.0
0181,Södertälje,2007,83642.0
0181,Södertälje,2008,84753.0
0181,Södertälje,2009,85270.0
0181,Södertälje,2010,86246.0
0181,Södertälje,2011,87685.0
0181,Södertälje,2012,89473.0
0181,Södertälje,2013,91072.0
0181,Södertälje,2014,92235.0
0181,Södertälje,2015,93202.0
0182,Nacka,1968,42234.0
0182,Nacka,1969,44785.0
0182,Nacka,1970,48035.0
0182,Nacka,1971,50125.0
0182,Nacka,1972,51913.0
0182,Nacka,1973,52679.0
0182,Nacka,1974,54107.0
0182,Nacka,1975,55321.0
0182,Nacka,1976,55782.0
0182,Nacka,1977,55681.0
0182,Nacka,1978,55927.0
0182,Nacka,1979,56825.0
0182,Nacka,1980,57229.0
0182,Nacka,1981,58119.0
0182,Nacka,1982,58399.0
0182,Nacka,1983,58537.0
0182,Nacka,1984,59009.0
0182,Nacka,1985,59688.0
0182,Nacka,1986,60315.0
0182,Nacka,1987,61084.0
0182,Nacka,1988,61931.0
0182,Nacka,1989,63114.0
0182,Nacka,1990,64056.0
0182,Nacka,1991,65224.0
0182,Nacka,1992,66098.0
0182,Nacka,1993,67321.0
0182,Nacka,1994,69121.0
0182,Nacka,1995,70172.0
0182,Nacka,1996,71213.0
0182,Nacka,1997,72230.0
0182,Nacka,1998,73029.0
0182,Nacka,1999,73976.0
0182,Nacka,2000,74974.0
0182,Nacka,2001,75741.0
0182,Nacka,2002,76624.0
0182,Nacka,2003,77470.0
0182,Nacka,2004,78715.0
0182,Nacka,2005,80247.0
0182,Nacka,2006,82421.0
0182,Nacka,2007,84303.0
0182,Nacka,2008,85661.0
0182,Nacka,2009,88085.0
0182,Nacka,2010,90108.0
0182,Nacka,2011,91616.0
0182,Nacka,2012,92873.0
0182,Nacka,2013,94423.0
0182,Nacka,2014,96217.0
0182,Nacka,2015,97986.0
0183,Sundbyberg,1968,28281.0
0183,Sundbyberg,1969,27572.0
0183,Sundbyberg,1970,28085.0
0183,Sundbyberg,1971,27832.0
0183,Sundbyberg,1972,28879.0
0183,Sundbyberg,1973,28599.0
0183,Sundbyberg,1974,27972.0
0183,Sundbyberg,1975,26995.0
0183,Sundbyberg,1976,26480.0
0183,Sundbyberg,1977,26041.0
0183,Sundbyberg,1978,25899.0
0183,Sundbyberg,1979,25676.0
0183,Sundbyberg,1980,25717.0
0183,Sundbyberg,1981,25577.0
0183,Sundbyberg,1982,26052.0
0183,Sundbyberg,1983,26985.0
0183,Sundbyberg,1984,27444.0
0183,Sundbyberg,1985,28516.0
0183,Sundbyberg,1986,29692.0
0183,Sundbyberg,1987,30569.0
0183,Sundbyberg,1988,31095.0
0183,Sundbyberg,1989,31426.0
0183,Sundbyberg,1990,31308.0
0183,Sundbyberg,1991,30952.0
0183,Sundbyberg,1992,30719.0
0183,Sundbyberg,1993,31074.0
0183,Sundbyberg,1994,31404.0
0183,Sundbyberg,1995,31803.0
0183,Sundbyberg,1996,32251.0
0183,Sundbyberg,1997,32487.0
0183,Sundbyberg,1998,32868.0
0183,Sundbyberg,1999,33387.0
0183,Sundbyberg,2000,33868.0
0183,Sundbyberg,2001,33967.0
0183,Sundbyberg,2002,33797.0
0183,Sundbyberg,2003,33738.0
0183,Sundbyberg,2004,33816.0
0183,Sundbyberg,2005,34016.0
0183,Sundbyberg,2006,34529.0
0183,Sundbyberg,2007,35078.0
0183,Sundbyberg,2008,36079.0
0183,Sundbyberg,2009,37722.0
0183,Sundbyberg,2010,38633.0
0183,Sundbyberg,2011,39539.0
0183,Sundbyberg,2012,40793.0
0183,Sundbyberg,2013,42626.0
0183,Sundbyberg,2014,44090.0
0183,Sundbyberg,2015,46110.0
0184,Solna,1968,56588.0
0184,Solna,1969,56545.0
0184,Solna,1970,55556.0
0184,Solna,1971,55569.0
0184,Solna,1972,55037.0
0184,Solna,1973,55966.0
0184,Solna,1974,54941.0
0184,Solna,1975,53878.0
0184,Solna,1976,52841.0
0184,Solna,1977,52365.0
0184,Solna,1978,51518.0
0184,Solna,1979,51324.0
0184,Solna,1980,50441.0
0184,Solna,1981,49893.0
0184,Solna,1982,49606.0
0184,Solna,1983,49080.0
0184,Solna,1984,48828.0
0184,Solna,1985,49648.0
0184,Solna,1986,50108.0
0184,Solna,1987,50450.0
0184,Solna,1988,50964.0
0184,Solna,1989,51427.0
0184,Solna,1990,51841.0
0184,Solna,1991,52402.0
0184,Solna,1992,52882.0
0184,Solna,1993,53509.0
0184,Solna,1994,54159.0
0184,Solna,1995,54417.0
0184,Solna,1996,54644.0
0184,Solna,1997,55175.0
0184,Solna,1998,55806.0
0184,Solna,1999,55988.0
0184,Solna,2000,56605.0
0184,Solna,2001,56953.0
0184,Solna,2002,57585.0
0184,Solna,2003,57994.0
0184,Solna,2004,59098.0
0184,Solna,2005,60575.0
0184,Solna,2006,61717.0
0184,Solna,2007,63318.0
0184,Solna,2008,65289.0
0184,Solna,2009,66909.0
0184,Solna,2010,68144.0
0184,Solna,2011,69946.0
0184,Solna,2012,71293.0
0184,Solna,2013,72740.0
0184,Solna,2014,74041.0
0184,Solna,2015,76158.0
0186,Lidingö,1968,35739.0
0186,Lidingö,1969,36232.0
0186,Lidingö,1970,36174.0
0186,Lidingö,1971,35566.0
0186,Lidingö,1972,35314.0
0186,Lidingö,1973,35399.0
0186,Lidingö,1974,35989.0
0186,Lidingö,1975,36727.0
0186,Lidingö,1976,36955.0
0186,Lidingö,1977,37480.0
0186,Lidingö,1978,37333.0
0186,Lidingö,1979,37390.0
0186,Lidingö,1980,37390.0
0186,Lidingö,1981,37419.0
0186,Lidingö,1982,37628.0
0186,Lidingö,1983,37770.0
0186,Lidingö,1984,37987.0
0186,Lidingö,1985,38271.0
0186,Lidingö,1986,38681.0
0186,Lidingö,1987,38818.0
0186,Lidingö,1988,38819.0
0186,Lidingö,1989,38615.0
0186,Lidingö,1990,38399.0
0186,Lidingö,1991,38035.0
0186,Lidingö,1992,38120.0
0186,Lidingö,1993,38368.0
0186,Lidingö,1994,38555.0
0186,Lidingö,1995,39042.0
0186,Lidingö,1996,39513.0
0186,Lidingö,1997,39834.0
0186,Lidingö,1998,40373.0
0186,Lidingö,1999,40630.0
0186,Lidingö,2000,40584.0
0186,Lidingö,2001,40895.0
0186,Lidingö,2002,41192.0
0186,Lidingö,2003,41194.0
0186,Lidingö,2004,41407.0
0186,Lidingö,2005,41892.0
0186,Lidingö,2006,42321.0
0186,Lidingö,2007,42710.0
0186,Lidingö,2008,43111.0
0186,Lidingö,2009,43445.0
0186,Lidingö,2010,44017.0
0186,Lidingö,2011,44081.0
0186,Lidingö,2012,44434.0
0186,Lidingö,2013,45178.0
0186,Lidingö,2014,45465.0
0186,Lidingö,2015,46302.0
0187,Vaxholm,1968,4535.0
0187,Vaxholm,1969,4757.0
0187,Vaxholm,1970,4786.0
0187,Vaxholm,1971,5012.0
0187,Vaxholm,1972,5009.0
0187,Vaxholm,1973,4952.0
0187,Vaxholm,1974,4940.0
0187,Vaxholm,1975,4874.0
0187,Vaxholm,1976,4813.0
0187,Vaxholm,1977,4816.0
0187,Vaxholm,1978,4878.0
0187,Vaxholm,1979,4866.0
0187,Vaxholm,1980,4851.0
0187,Vaxholm,1981,5960.0
0187,Vaxholm,1982,6061.0
0187,Vaxholm,1983,6195.0
0187,Vaxholm,1984,6263.0
0187,Vaxholm,1985,6325.0
0187,Vaxholm,1986,6355.0
0187,Vaxholm,1987,6468.0
0187,Vaxholm,1988,6591.0
0187,Vaxholm,1989,6669.0
0187,Vaxholm,1990,6779.0
0187,Vaxholm,1991,6849.0
0187,Vaxholm,1992,7005.0
0187,Vaxholm,1993,7392.0
0187,Vaxholm,1994,7999.0
0187,Vaxholm,1995,8215.0
0187,Vaxholm,1996,8385.0
0187,Vaxholm,1997,8528.0
0187,Vaxholm,1998,8721.0
0187,Vaxholm,1999,8888.0
0187,Vaxholm,2000,9286.0
0187,Vaxholm,2001,9470.0
0187,Vaxholm,2002,9631.0
0187,Vaxholm,2003,9725.0
0187,Vaxholm,2004,9904.0
0187,Vaxholm,2005,10123.0
0187,Vaxholm,2006,10440.0
0187,Vaxholm,2007,10600.0
0187,Vaxholm,2008,10747.0
0187,Vaxholm,2009,11001.0
0187,Vaxholm,2010,10965.0
0187,Vaxholm,2011,11141.0
0187,Vaxholm,2012,11126.0
0187,Vaxholm,2013,11188.0
0187,Vaxholm,2014,11329.0
0187,Vaxholm,2015,11380.0
0188,Norrtälje,1968,38072.0
0188,Norrtälje,1969,38287.0
0188,Norrtälje,1970,38238.0
0188,Norrtälje,1971,38505.0
0188,Norrtälje,1972,38728.0
0188,Norrtälje,1973,38922.0
0188,Norrtälje,1974,38981.0
0188,Norrtälje,1975,39193.0
0188,Norrtälje,1976,39425.0
0188,Norrtälje,1977,39721.0
0188,Norrtälje,1978,39987.0
0188,Norrtälje,1979,40400.0
0188,Norrtälje,1980,40842.0
0188,Norrtälje,1981,41140.0
0188,Norrtälje,1982,41469.0
0188,Norrtälje,1983,41833.0
0188,Norrtälje,1984,42101.0
0188,Norrtälje,1985,42204.0
0188,Norrtälje,1986,42503.0
0188,Norrtälje,1987,43140.0
0188,Norrtälje,1988,43741.0
0188,Norrtälje,1989,44811.0
0188,Norrtälje,1990,46165.0
0188,Norrtälje,1991,47496.0
0188,Norrtälje,1992,48398.0
0188,Norrtälje,1993,49402.0
0188,Norrtälje,1994,49975.0
0188,Norrtälje,1995,50295.0
0188,Norrtälje,1996,50767.0
0188,Norrtälje,1997,51266.0
0188,Norrtälje,1998,51552.0
0188,Norrtälje,1999,52103.0
0188,Norrtälje,2000,52611.0
0188,Norrtälje,2001,53286.0
0188,Norrtälje,2002,53702.0
0188,Norrtälje,2003,54021.0
0188,Norrtälje,2004,54366.0
0188,Norrtälje,2005,54596.0
0188,Norrtälje,2006,54836.0
0188,Norrtälje,2007,55225.0
0188,Norrtälje,2008,55528.0
0188,Norrtälje,2009,55927.0
0188,Norrtälje,2010,56080.0
0188,Norrtälje,2011,56245.0
0188,Norrtälje,2012,56634.0
0188,Norrtälje,2013,56845.0
0188,Norrtälje,2014,57568.0
0188,Norrtälje,2015,58669.0
0191,Sigtuna,1968,21775.0
0191,Sigtuna,1969,23740.0
0191,Sigtuna,1970,26062.0
0191,Sigtuna,1971,27399.0
0191,Sigtuna,1972,27473.0
0191,Sigtuna,1973,27153.0
0191,Sigtuna,1974,26925.0
0191,Sigtuna,1975,26615.0
0191,Sigtuna,1976,26861.0
0191,Sigtuna,1977,27641.0
0191,Sigtuna,1978,28248.0
0191,Sigtuna,1979,28548.0
0191,Sigtuna,1980,28276.0
0191,Sigtuna,1981,28158.0
0191,Sigtuna,1982,28239.0
0191,Sigtuna,1983,28681.0
0191,Sigtuna,1984,28956.0
0191,Sigtuna,1985,29300.0
0191,Sigtuna,1986,29601.0
0191,Sigtuna,1987,29900.0
0191,Sigtuna,1988,30182.0
0191,Sigtuna,1989,30861.0
0191,Sigtuna,1990,31485.0
0191,Sigtuna,1991,31825.0
0191,Sigtuna,1992,32206.0
0191,Sigtuna,1993,32618.0
0191,Sigtuna,1994,33053.0
0191,Sigtuna,1995,33406.0
0191,Sigtuna,1996,33685.0
0191,Sigtuna,1997,33816.0
0191,Sigtuna,1998,34295.0
0191,Sigtuna,1999,34766.0
0191,Sigtuna,2000,35001.0
0191,Sigtuna,2001,35518.0
0191,Sigtuna,2002,35771.0
0191,Sigtuna,2003,36028.0
0191,Sigtuna,2004,36322.0
0191,Sigtuna,2005,36711.0
0191,Sigtuna,2006,36976.0
0191,Sigtuna,2007,37793.0
0191,Sigtuna,2008,38372.0
0191,Sigtuna,2009,39219.0
0191,Sigtuna,2010,39990.0
0191,Sigtuna,2011,41329.0
0191,Sigtuna,2012,42272.0
0191,Sigtuna,2013,43372.0
0191,Sigtuna,2014,44085.0
0191,Sigtuna,2015,44786.0
0192,Nynäshamn,1968,17317.0
0192,Nynäshamn,1969,17855.0
0192,Nynäshamn,1970,18227.0
0192,Nynäshamn,1971,18397.0
0192,Nynäshamn,1972,18664.0
0192,Nynäshamn,1973,18956.0
0192,Nynäshamn,1974,18979.0
0192,Nynäshamn,1975,19100.0
0192,Nynäshamn,1976,19469.0
0192,Nynäshamn,1977,19707.0
0192,Nynäshamn,1978,20133.0
0192,Nynäshamn,1979,20160.0
0192,Nynäshamn,1980,20333.0
0192,Nynäshamn,1981,20583.0
0192,Nynäshamn,1982,20767.0
0192,Nynäshamn,1983,20731.0
0192,Nynäshamn,1984,20762.0
0192,Nynäshamn,1985,20857.0
0192,Nynäshamn,1986,20855.0
0192,Nynäshamn,1987,21136.0
0192,Nynäshamn,1988,21395.0
0192,Nynäshamn,1989,21681.0
0192,Nynäshamn,1990,21992.0
0192,Nynäshamn,1991,22247.0
0192,Nynäshamn,1992,22387.0
0192,Nynäshamn,1993,22536.0
0192,Nynäshamn,1994,22728.0
0192,Nynäshamn,1995,22786.0
0192,Nynäshamn,1996,22981.0
0192,Nynäshamn,1997,23140.0
0192,Nynäshamn,1998,23341.0
0192,Nynäshamn,1999,23408.0
0192,Nynäshamn,2000,23965.0
0192,Nynäshamn,2001,24332.0
0192,Nynäshamn,2002,24528.0
0192,Nynäshamn,2003,24587.0
0192,Nynäshamn,2004,24670.0
0192,Nynäshamn,2005,24648.0
0192,Nynäshamn,2006,24992.0
0192,Nynäshamn,2007,25353.0
0192,Nynäshamn,2008,25499.0
0192,Nynäshamn,2009,25781.0
0192,Nynäshamn,2010,26032.0
0192,Nynäshamn,2011,26248.0
0192,Nynäshamn,2012,26572.0
0192,Nynäshamn,2013,26796.0
0192,Nynäshamn,2014,27041.0
0192,Nynäshamn,2015,27500.0
0305,Håbo,1968,4542.0
0305,Håbo,1969,5466.0
0305,Håbo,1970,6118.0
0305,Håbo,1971,6857.0
0305,Håbo,1972,7642.0
0305,Håbo,1973,8478.0
0305,Håbo,1974,9291.0
0305,Håbo,1975,9987.0
0305,Håbo,1976,10727.0
0305,Håbo,1977,11687.0
0305,Håbo,1978,12580.0
0305,Håbo,1979,13065.0
0305,Håbo,1980,13301.0
0305,Håbo,1981,13493.0
0305,Håbo,1982,13684.0
0305,Håbo,1983,13732.0
0305,Håbo,1984,13780.0
0305,Håbo,1985,13876.0
0305,Håbo,1986,14198.0
0305,Håbo,1987,14460.0
0305,Håbo,1988,14815.0
0305,Håbo,1989,15021.0
0305,Håbo,1990,15209.0
0305,Håbo,1991,15673.0
0305,Håbo,1992,16208.0
0305,Håbo,1993,16514.0
0305,Håbo,1994,16829.0
0305,Håbo,1995,16874.0
0305,Håbo,1996,16964.0
0305,Håbo,1997,17011.0
0305,Håbo,1998,17139.0
0305,Håbo,1999,17287.0
0305,Håbo,2000,17468.0
0305,Håbo,2001,17648.0
0305,Håbo,2002,17864.0
0305,Håbo,2003,18115.0
0305,Håbo,2004,18378.0
0305,Håbo,2005,18569.0
0305,Håbo,2006,18637.0
0305,Håbo,2007,18931.0
0305,Håbo,2008,19225.0
0305,Håbo,2009,19452.0
0305,Håbo,2010,19629.0
0305,Håbo,2011,19715.0
0305,Håbo,2012,19883.0
0305,Håbo,2013,19968.0
0305,Håbo,2014,20034.0
0305,Håbo,2015,20279.0
0319,Älvkarleby,1968,10118.0
0319,Älvkarleby,1969,10163.0
0319,Älvkarleby,1970,10279.0
0319,Älvkarleby,1971,10193.0
0319,Älvkarleby,1972,10194.0
0319,Älvkarleby,1973,10085.0
0319,Älvkarleby,1974,9946.0
0319,Älvkarleby,1975,9947.0
0319,Älvkarleby,1976,10004.0
0319,Älvkarleby,1977,9919.0
0319,Älvkarleby,1978,9860.0
0319,Älvkarleby,1979,9818.0
0319,Älvkarleby,1980,9736.0
0319,Älvkarleby,1981,9665.0
0319,Älvkarleby,1982,9553.0
0319,Älvkarleby,1983,9487.0
0319,Älvkarleby,1984,9361.0
0319,Älvkarleby,1985,9270.0
0319,Älvkarleby,1986,9139.0
0319,Älvkarleby,1987,9082.0
0319,Älvkarleby,1988,9175.0
0319,Älvkarleby,1989,9174.0
0319,Älvkarleby,1990,9263.0
0319,Älvkarleby,1991,9391.0
0319,Älvkarleby,1992,9374.0
0319,Älvkarleby,1993,9371.0
0319,Älvkarleby,1994,9212.0
0319,Älvkarleby,1995,9139.0
0319,Älvkarleby,1996,9130.0
0319,Älvkarleby,1997,9063.0
0319,Älvkarleby,1998,9047.0
0319,Älvkarleby,1999,8972.0
0319,Älvkarleby,2000,8932.0
0319,Älvkarleby,2001,8955.0
0319,Älvkarleby,2002,8970.0
0319,Älvkarleby,2003,9028.0
0319,Älvkarleby,2004,9041.0
0319,Älvkarleby,2005,9080.0
0319,Älvkarleby,2006,9110.0
0319,Älvkarleby,2007,9095.0
0319,Älvkarleby,2008,9064.0
0319,Älvkarleby,2009,9068.0
0319,Älvkarleby,2010,9103.0
0319,Älvkarleby,2011,9089.0
0319,Älvkarleby,2012,9059.0
0319,Älvkarleby,2013,9132.0
0319,Älvkarleby,2014,9169.0
0319,Älvkarleby,2015,9293.0
0330,Knivsta,1968,0.0
0330,Knivsta,1969,0.0
0330,Knivsta,1970,0.0
0330,Knivsta,1971,0.0
0330,Knivsta,1972,0.0
0330,Knivsta,1973,0.0
0330,Knivsta,1974,0.0
0330,Knivsta,1975,0.0
0330,Knivsta,1976,0.0
0330,Knivsta,1977,0.0
0330,Knivsta,1978,0.0
0330,Knivsta,1979,0.0
0330,Knivsta,1980,0.0
0330,Knivsta,1981,0.0
0330,Knivsta,1982,0.0
0330,Knivsta,1983,0.0
0330,Knivsta,1984,0.0
0330,Knivsta,1985,0.0
0330,Knivsta,1986,0.0
0330,Knivsta,1987,0.0
0330,Knivsta,1988,0.0
0330,Knivsta,1989,0.0
0330,Knivsta,1990,0.0
0330,Knivsta,1991,0.0
0330,Knivsta,1992,0.0
0330,Knivsta,1993,0.0
0330,Knivsta,1994,0.0
0330,Knivsta,1995,0.0
0330,Knivsta,1996,0.0
0330,Knivsta,1997,0.0
0330,Knivsta,1998,0.0
0330,Knivsta,1999,0.0
0330,Knivsta,2000,0.0
0330,Knivsta,2001,0.0
0330,Knivsta,2002,12586.0
0330,Knivsta,2003,12821.0
0330,Knivsta,2004,13059.0
0330,Knivsta,2005,13324.0
0330,Knivsta,2006,13597.0
0330,Knivsta,2007,13954.0
0330,Knivsta,2008,14259.0
0330,Knivsta,2009,14477.0
0330,Knivsta,2010,14724.0
0330,Knivsta,2011,14965.0
0330,Knivsta,2012,15279.0
0330,Knivsta,2013,15580.0
0330,Knivsta,2014,16105.0
0330,Knivsta,2015,16869.0
0331,Heby,1968,13836.0
0331,Heby,1969,13588.0
0331,Heby,1970,13320.0
0331,Heby,1971,13283.0
0331,Heby,1972,13167.0
0331,Heby,1973,13148.0
0331,Heby,1974,13100.0
0331,Heby,1975,13189.0
0331,Heby,1976,13168.0
0331,Heby,1977,13216.0
0331,Heby,1978,13257.0
0331,Heby,1979,13316.0
0331,Heby,1980,13378.0
0331,Heby,1981,13393.0
0331,Heby,1982,13304.0
0331,Heby,1983,13251.0
0331,Heby,1984,13162.0
0331,Heby,1985,13088.0
0331,Heby,1986,13096.0
0331,Heby,1987,13181.0
0331,Heby,1988,13287.0
0331,Heby,1989,13468.0
0331,Heby,1990,13595.0
0331,Heby,1991,13764.0
0331,Heby,1992,13869.0
0331,Heby,1993,13935.0
0331,Heby,1994,13974.0
0331,Heby,1995,13944.0
0331,Heby,1996,13822.0
0331,Heby,1997,13748.0
0331,Heby,1998,13672.0
0331,Heby,1999,13616.0
0331,Heby,2000,13653.0
0331,Heby,2001,13739.0
0331,Heby,2002,13725.0
0331,Heby,2003,13711.0
0331,Heby,2004,13771.0
0331,Heby,2005,13634.0
0331,Heby,2006,13530.0
0331,Heby,2007,13492.0
0331,Heby,2008,13407.0
0331,Heby,2009,13355.0
0331,Heby,2010,13382.0
0331,Heby,2011,13381.0
0331,Heby,2012,13364.0
0331,Heby,2013,13450.0
0331,Heby,2014,13490.0
0331,Heby,2015,13594.0
0360,Tierp,1968,21032.0
0360,Tierp,1969,21164.0
0360,Tierp,1970,21214.0
0360,Tierp,1971,21359.0
0360,Tierp,1972,21155.0
0360,Tierp,1973,21034.0
0360,Tierp,1974,20916.0
0360,Tierp,1975,20833.0
0360,Tierp,1976,20771.0
0360,Tierp,1977,20871.0
0360,Tierp,1978,20700.0
0360,Tierp,1979,20632.0
0360,Tierp,1980,20608.0
0360,Tierp,1981,20461.0
0360,Tierp,1982,20324.0
0360,Tierp,1983,20078.0
0360,Tierp,1984,19986.0
0360,Tierp,1985,19818.0
0360,Tierp,1986,19771.0
0360,Tierp,1987,19609.0
0360,Tierp,1988,19620.0
0360,Tierp,1989,19794.0
0360,Tierp,1990,20052.0
0360,Tierp,1991,20241.0
0360,Tierp,1992,20259.0
0360,Tierp,1993,20410.0
0360,Tierp,1994,20275.0
0360,Tierp,1995,20171.0
0360,Tierp,1996,20043.0
0360,Tierp,1997,19980.0
0360,Tierp,1998,19883.0
0360,Tierp,1999,19803.0
0360,Tierp,2000,19888.0
0360,Tierp,2001,19891.0
0360,Tierp,2002,20088.0
0360,Tierp,2003,20116.0
0360,Tierp,2004,20061.0
0360,Tierp,2005,20056.0
0360,Tierp,2006,19943.0
0360,Tierp,2007,20068.0
0360,Tierp,2008,20153.0
0360,Tierp,2009,20044.0
0360,Tierp,2010,20125.0
0360,Tierp,2011,20077.0
0360,Tierp,2012,20156.0
0360,Tierp,2013,20144.0
0360,Tierp,2014,20245.0
0360,Tierp,2015,20547.0
0380,Uppsala,1968,124504.0
0380,Uppsala,1969,126796.0
0380,Uppsala,1970,129687.0
0380,Uppsala,1971,131916.0
0380,Uppsala,1972,133890.0
0380,Uppsala,1973,136067.0
0380,Uppsala,1974,137543.0
0380,Uppsala,1975,138116.0
0380,Uppsala,1976,139893.0
0380,Uppsala,1977,141444.0
0380,Uppsala,1978,143386.0
0380,Uppsala,1979,145032.0
0380,Uppsala,1980,146192.0
0380,Uppsala,1981,147770.0
0380,Uppsala,1982,149300.0
0380,Uppsala,1983,150579.0
0380,Uppsala,1984,152579.0
0380,Uppsala,1985,154859.0
0380,Uppsala,1986,157675.0
0380,Uppsala,1987,159962.0
0380,Uppsala,1988,161828.0
0380,Uppsala,1989,164754.0
0380,Uppsala,1990,167508.0
0380,Uppsala,1991,170743.0
0380,Uppsala,1992,174554.0
0380,Uppsala,1993,178011.0
0380,Uppsala,1994,181191.0
0380,Uppsala,1995,183472.0
0380,Uppsala,1996,184507.0
0380,Uppsala,1997,185971.0
0380,Uppsala,1998,187302.0
0380,Uppsala,1999,188478.0
0380,Uppsala,2000,189569.0
0380,Uppsala,2001,191110.0
0380,Uppsala,2002,179673.0
0380,Uppsala,2003,180669.0
0380,Uppsala,2004,182076.0
0380,Uppsala,2005,183308.0
0380,Uppsala,2006,185187.0
0380,Uppsala,2007,187541.0
0380,Uppsala,2008,190668.0
0380,Uppsala,2009,194751.0
0380,Uppsala,2010,197787.0
0380,Uppsala,2011,200001.0
0380,Uppsala,2012,202625.0
0380,Uppsala,2013,205199.0
0380,Uppsala,2014,207362.0
0380,Uppsala,2015,210126.0
0381,Enköping,1968,31077.0
0381,Enköping,1969,31654.0
0381,Enköping,1970,31875.0
0381,Enköping,1971,32176.0
0381,Enköping,1972,32464.0
0381,Enköping,1973,32271.0
0381,Enköping,1974,32078.0
0381,Enköping,1975,31911.0
0381,Enköping,1976,31999.0
0381,Enköping,1977,32024.0
0381,Enköping,1978,32082.0
0381,Enköping,1979,32286.0
0381,Enköping,1980,32720.0
0381,Enköping,1981,32841.0
0381,Enköping,1982,32946.0
0381,Enköping,1983,32879.0
0381,Enköping,1984,32808.0
0381,Enköping,1985,32881.0
0381,Enköping,1986,33058.0
0381,Enköping,1987,33290.0
0381,Enköping,1988,33700.0
0381,Enköping,1989,34303.0
0381,Enköping,1990,34862.0
0381,Enköping,1991,35603.0
0381,Enköping,1992,35905.0
0381,Enköping,1993,36109.0
0381,Enköping,1994,36597.0
0381,Enköping,1995,36453.0
0381,Enköping,1996,36325.0
0381,Enköping,1997,36328.0
0381,Enköping,1998,36121.0
0381,Enköping,1999,36195.0
0381,Enköping,2000,36606.0
0381,Enköping,2001,37181.0
0381,Enköping,2002,37647.0
0381,Enköping,2003,38005.0
0381,Enköping,2004,38211.0
0381,Enköping,2005,38422.0
0381,Enköping,2006,38486.0
0381,Enköping,2007,38768.0
0381,Enköping,2008,38978.0
0381,Enköping,2009,39360.0
0381,Enköping,2010,39759.0
0381,Enköping,2011,40015.0
0381,Enköping,2012,40349.0
0381,Enköping,2013,40656.0
0381,Enköping,2014,41163.0
0381,Enköping,2015,41893.0
0382,Östhammar,1968,18248.0
0382,Östhammar,1969,18490.0
0382,Östhammar,1970,18567.0
0382,Östhammar,1971,18415.0
0382,Östhammar,1972,18431.0
0382,Östhammar,1973,18567.0
0382,Östhammar,1974,18906.0
0382,Östhammar,1975,19234.0
0382,Östhammar,1976,19721.0
0382,Östhammar,1977,20146.0
0382,Östhammar,1978,20482.0
0382,Östhammar,1979,20889.0
0382,Östhammar,1980,21028.0
0382,Östhammar,1981,21168.0
0382,Östhammar,1982,21261.0
0382,Östhammar,1983,21348.0
0382,Östhammar,1984,21198.0
0382,Östhammar,1985,21148.0
0382,Östhammar,1986,21097.0
0382,Östhammar,1987,21336.0
0382,Östhammar,1988,21338.0
0382,Östhammar,1989,21692.0
0382,Östhammar,1990,21941.0
0382,Östhammar,1991,22267.0
0382,Östhammar,1992,22310.0
0382,Östhammar,1993,22591.0
0382,Östhammar,1994,22538.0
0382,Östhammar,1995,22366.0
0382,Östhammar,1996,22184.0
0382,Östhammar,1997,22120.0
0382,Östhammar,1998,21921.0
0382,Östhammar,1999,21680.0
0382,Östhammar,2000,21733.0
0382,Östhammar,2001,21842.0
0382,Östhammar,2002,21827.0
0382,Östhammar,2003,21741.0
0382,Östhammar,2004,21738.0
0382,Östhammar,2005,21608.0
0382,Östhammar,2006,21435.0
0382,Östhammar,2007,21421.0
0382,Östhammar,2008,21434.0
0382,Östhammar,2009,21391.0
0382,Östhammar,2010,21373.0
0382,Östhammar,2011,21387.0
0382,Östhammar,2012,21262.0
0382,Östhammar,2013,21352.0
0382,Östhammar,2014,21374.0
0382,Östhammar,2015,21563.0
0428,Vingåker,1968,9702.0
0428,Vingåker,1969,9686.0
0428,Vingåker,1970,9679.0
