municipality,name,year,median_income
1260,Bjuv,2005,185200.0
1260,Bjuv,2006,188600.0
1260,Bjuv,2007,193900.0
1260,Bjuv,2008,200500.0
1260,Bjuv,2009,201400.0
1260,Bjuv,2010,201500.0
1260,Bjuv,2011,204400.0
1260,Bjuv,2012,212900.0
1260,Bjuv,2013,218000.0
1260,Bjuv,2014,220800.0
1261,Kävlinge,1999,169300.0
1261,Kävlinge,2000,176500.0
1261,Kävlinge,2001,183600.0
1261,Kävlinge,2002,192200.0
1261,Kävlinge,2003,198200.0
1261,Kävlinge,2004,202300.0
1261,Kävlinge,2005,208500.0
1261,Kävlinge,2006,214300.0
1261,Kävlinge,2007,224800.0
1261,Kävlinge,2008,235000.0
1261,Kävlinge,2009,240800.0
1261,Kävlinge,2010,244700.0
1261,Kävlinge,2011,250600.0
1261,Kävlinge,2012,258900.0
1261,Kävlinge,2013,266900.0
1261,Kävlinge,2014,271200.0
1262,Lomma,1999,186200.0
1262,Lomma,2000,192300.0
1262,Lomma,2001,200000.0
1262,Lomma,2002,207600.0
1262,Lomma,2003,215800.0
1262,Lomma,2004,221200.0
1262,Lomma,2005,226500.0
1262,Lomma,2006,234400.0
1262,Lomma,2007,244100.0
1262,Lomma,2008,255400.0
1262,Lomma,2009,264700.0
1262,Lomma,2010,268700.0
1262,Lomma,2011,276300.0
1262,Lomma,2012,287800.0
1262,Lomma,2013,296000.0
1262,Lomma,2014,303100.0
1263,Svedala,1999,170800.0
1263,Svedala,2000,176100.0
1263,Svedala,2001,185100.0
1263,Svedala,2002,192300.0
1263,Svedala,2003,198600.0
1263,Svedala,2004,203300.0
1263,Svedala,2005,206400.0
1263,Svedala,2006,213000.0
1263,Svedala,2007,221600.0
1263,Svedala,2008,230900.0
1263,Svedala,2009,237800.0
1263,Svedala,2010,241000.0
1263,Svedala,2011,247900.0
1263,Svedala,2012,257500.0
1263,Svedala,2013,262500.0
1263,Svedala,2014,267900.0
1264,Skurup,1999,149700.0
1264,Skurup,2000,155600.0
1264,Skurup,2001,161000.0
1264,Skurup,2002,168800.0
1264,Skurup,2003,175000.0
1264,Skurup,2004,180300.0
1264,Skurup,2005,182800.0
1264,Skurup,2006,188500.0
1264,Skurup,2007,195100.0
1264,Skurup,2008,202100.0
1264,Skurup,2009,205900.0
1264,Skurup,2010,208800.0
1264,Skurup,2011,215700.0
1264,Skurup,2012,223600.0
1264,Skurup,2013,229400.0
1264,Skurup,2014,233800.0
1265,Sjöbo,1999,140700.0
1265,Sjöbo,2000,145400.0
1265,Sjöbo,2001,151700.0
1265,Sjöbo,2002,159100.0
1265,Sjöbo,2003,164900.0
1265,Sjöbo,2004,169000.0
1265,Sjöbo,2005,172900.0
1265,Sjöbo,2006,178400.0
1265,Sjöbo,2007,185500.0
1265,Sjöbo,2008,194900.0
1265,Sjöbo,2009,200600.0
1265,Sjöbo,2010,203200.0
1265,Sjöbo,2011,206900.0
1265,Sjöbo,2012,214300.0
1265,Sjöbo,2013,222900.0
1265,Sjöbo,2014,226200.0
1266,Hörby,1999,139900.0
1266,Hörby,2000,145000.0
1266,Hörby,2001,151000.0
1266,Hörby,2002,157900.0
1266,Hörby,2003,163800.0
1266,Hörby,2004,169000.0
1266,Hörby,2005,172200.0
1266,Hörby,2006,178000.0
1266,Hörby,2007,183300.0
1266,Hörby,2008,191100.0
1266,Hörby,2009,196300.0
1266,Hörby,2010,200000.0
1266,Hörby,2011,205200.0
1266,Hörby,2012,214000.0
1266,Hörby,2013,219200.0
1266,Hörby,2014,224000.0
1267,Höör,1999,148000.0
1267,Höör,2000,153900.0
1267,Höör,2001,160000.0
1267,Höör,2002,167700.0
1267,Höör,2003,174400.0
1267,Höör,2004,179700.0
1267,Höör,2005,182200.0
1267,Höör,2006,190200.0
1267,Höör,2007,196900.0
1267,Höör,2008,207400.0
1267,Höör,2009,212600.0
1267,Höör,2010,216700.0
1267,Höör,2011,221500.0
1267,Höör,2012,228000.0
1267,Höör,2013,235400.0
1267,Höör,2014,241400.0
1270,Tomelilla,1999,134900.0
1270,Tomelilla,2000,141500.0
1270,Tomelilla,2001,147300.0
1270,Tomelilla,2002,155100.0
1270,Tomelilla,2003,162100.0
1270,Tomelilla,2004,166500.0
1270,Tomelilla,2005,168500.0
1270,Tomelilla,2006,174300.0
1270,Tomelilla,2007,178700.0
1270,Tomelilla,2008,186000.0
1270,Tomelilla,2009,191300.0
1270,Tomelilla,2010,192500.0
1270,Tomelilla,2011,196400.0
1270,Tomelilla,2012,204100.0
1270,Tomelilla,2013,212100.0
1270,Tomelilla,2014,213800.0
1272,Bromölla,1999,157600.0
1272,Bromölla,2000,163100.0
1272,Bromölla,2001,169600.0
1272,Bromölla,2002,176900.0
1272,Bromölla,2003,182900.0
1272,Bromölla,2004,187500.0
1272,Bromölla,2005,190000.0
1272,Bromölla,2006,194600.0
1272,Bromölla,2007,197900.0
1272,Bromölla,2008,207100.0
1272,Bromölla,2009,207800.0
1272,Bromölla,2010,206700.0
1272,Bromölla,2011,211100.0
1272,Bromölla,2012,217800.0
1272,Bromölla,2013,222100.0
1272,Bromölla,2014,226900.0
1273,Osby,1999,148200.0
1273,Osby,2000,153300.0
1273,Osby,2001,158600.0
1273,Osby,2002,166200.0
1273,Osby,2003,171600.0
1273,Osby,2004,174700.0
1273,Osby,2005,176900.0
1273,Osby,2006,184800.0
1273,Osby,2007,191600.0
1273,Osby,2008,198600.0
1273,Osby,2009,201500.0
1273,Osby,2010,200500.0
1273,Osby,2011,204200.0
1273,Osby,2012,211700.0
1273,Osby,2013,214000.0
1273,Osby,2014,217500.0
1275,Perstorp,1999,155400.0
1275,Perstorp,2000,160200.0
1275,Perstorp,2001,162800.0
1275,Perstorp,2002,166000.0
1275,Perstorp,2003,170700.0
1275,Perstorp,2004,171800.0
1275,Perstorp,2005,175400.0
1275,Perstorp,2006,178000.0
1275,Perstorp,2007,180400.0
1275,Perstorp,2008,187300.0
1275,Perstorp,2009,190100.0
1275,Perstorp,2010,187000.0
1275,Perstorp,2011,188300.0
1275,Perstorp,2012,195400.0
1275,Perstorp,2013,200500.0
1275,Perstorp,2014,202600.0
1276,Klippan,1999,146400.0
1276,Klippan,2000,150800.0
1276,Klippan,2001,156500.0
1276,Klippan,2002,161700.0
1276,Klippan,2003,166400.0
1276,Klippan,2004,170200.0
1276,Klippan,2005,173800.0
1276,Klippan,2006,178500.0
1276,Klippan,2007,185900.0
1276,Klippan,2008,191300.0
1276,Klippan,2009,195700.0
1276,Klippan,2010,196200.0
1276,Klippan,2011,199100.0
1276,Klippan,2012,205700.0
1276,Klippan,2013,210500.0
1276,Klippan,2014,212700.0
1277,Åstorp,1999,152200.0
1277,Åstorp,2000,156600.0
1277,Åstorp,2001,162900.0
1277,Åstorp,2002,170200.0
1277,Åstorp,2003,176000.0
1277,Åstorp,2004,180800.0
1277,Åstorp,2005,182800.0
1277,Åstorp,2006,188100.0
1277,Åstorp,2007,193400.0
1277,Åstorp,2008,198300.0
1277,Åstorp,2009,199700.0
1277,Åstorp,2010,200800.0
1277,Åstorp,2011,203700.0
1277,Åstorp,2012,210700.0
1277,Åstorp,2013,217000.0
1277,Åstorp,2014,218500.0
1278,Båstad,1999,144100.0
1278,Båstad,2000,149200.0
1278,Båstad,2001,155500.0
1278,Båstad,2002,164700.0
1278,Båstad,2003,171500.0
1278,Båstad,2004,176500.0
1278,Båstad,2005,180100.0
1278,Båstad,2006,185400.0
1278,Båstad,2007,194800.0
1278,Båstad,2008,203100.0
1278,Båstad,2009,208600.0
1278,Båstad,2010,210000.0
1278,Båstad,2011,213300.0
1278,Båstad,2012,221500.0
1278,Båstad,2013,227700.0
1278,Båstad,2014,230500.0
1280,Malmö,1999,143700.0
1280,Malmö,2000,147100.0
1280,Malmö,2001,152000.0
1280,Malmö,2002,158300.0
1280,Malmö,2003,163000.0
1280,Malmö,2004,166300.0
1280,Malmö,2005,169200.0
1280,Malmö,2006,175200.0
1280,Malmö,2007,179000.0
1280,Malmö,2008,184400.0
1280,Malmö,2009,186500.0
1280,Malmö,2010,185900.0
1280,Malmö,2011,189900.0
1280,Malmö,2012,197400.0
1280,Malmö,2013,203900.0
1280,Malmö,2014,206800.0
1281,Lund,1999,153500.0
1281,Lund,2000,159300.0
1281,Lund,2001,166600.0
1281,Lund,2002,172100.0
1281,Lund,2003,177200.0
1281,Lund,2004,181400.0
1281,Lund,2005,184200.0
1281,Lund,2006,191800.0
1281,Lund,2007,199400.0
1281,Lund,2008,208800.0
1281,Lund,2009,211900.0
1281,Lund,2010,212100.0
1281,Lund,2011,217000.0
1281,Lund,2012,225000.0
1281,Lund,2013,231100.0
1281,Lund,2014,232900.0
1282,Landskrona,1999,148400.0
1282,Landskrona,2000,152700.0
1282,Landskrona,2001,156800.0
1282,Landskrona,2002,162800.0
1282,Landskrona,2003,168200.0
1282,Landskrona,2004,171700.0
1282,Landskrona,2005,175100.0
1282,Landskrona,2006,179700.0
1282,Landskrona,2007,185800.0
1282,Landskrona,2008,192900.0
1282,Landskrona,2009,195100.0
1282,Landskrona,2010,195600.0
1282,Landskrona,2011,198100.0
1282,Landskrona,2012,205000.0
1282,Landskrona,2013,210600.0
1282,Landskrona,2014,212900.0
1283,Helsingborg,1999,154200.0
1283,Helsingborg,2000,158400.0
1283,Helsingborg,2001,164900.0
1283,Helsingborg,2002,173000.0
1283,Helsingborg,2003,179500.0
1283,Helsingborg,2004,184400.0
1283,Helsingborg,2005,188300.0
1283,Helsingborg,2006,193700.0
1283,Helsingborg,2007,200800.0
1283,Helsingborg,2008,207700.0
1283,Helsingborg,2009,211000.0
1283,Helsingborg,2010,210700.0
1283,Helsingborg,2011,215300.0
1283,Helsingborg,2012,222800.0
1283,Helsingborg,2013,230000.0
1283,Helsingborg,2014,232500.0
1284,Höganäs,1999,159100.0
1284,Höganäs,2000,165000.0
1284,Höganäs,2001,172200.0
1284,Höganäs,2002,179500.0
1284,Höganäs,2003,186200.0
1284,Höganäs,2004,190800.0
1284,Höganäs,2005,195200.0
1284,Höganäs,2006,200000.0
1284,Höganäs,2007,207800.0
1284,Höganäs,2008,217800.0
1284,Höganäs,2009,222700.0
1284,Höganäs,2010,224400.0
1284,Höganäs,2011,229200.0
1284,Höganäs,2012,236700.0
1284,Höganäs,2013,243700.0
1284,Höganäs,2014,248300.0
1285,Eslöv,1999,152100.0
1285,Eslöv,2000,156700.0
1285,Eslöv,2001,163100.0
1285,Eslöv,2002,171800.0
1285,Eslöv,2003,177600.0
1285,Eslöv,2004,181000.0
1285,Eslöv,2005,183800.0
1285,Eslöv,2006,189800.0
1285,Eslöv,2007,196400.0
1285,Eslöv,2008,205600.0
1285,Eslöv,2009,209900.0
1285,Eslöv,2010,210900.0
1285,Eslöv,2011,216500.0
1285,Eslöv,2012,223900.0
1285,Eslöv,2013,231500.0
1285,Eslöv,2014,234900.0
1286,Ystad,1999,150900.0
1286,Ystad,2000,155900.0
1286,Ystad,2001,163300.0
1286,Ystad,2002,170200.0
1286,Ystad,2003,177600.0
1286,Ystad,2004,181900.0
1286,Ystad,2005,186000.0
1286,Ystad,2006,191400.0
1286,Ystad,2007,197900.0
1286,Ystad,2008,206300.0
1286,Ystad,2009,211000.0
1286,Ystad,2010,212600.0
1286,Ystad,2011,218500.0
1286,Ystad,2012,226300.0
1286,Ystad,2013,233100.0
1286,Ystad,2014,237100.0
1287,Trelleborg,1999,153300.0
1287,Trelleborg,2000,158400.0
1287,Trelleborg,2001,164300.0
1287,Trelleborg,2002,171000.0
1287,Trelleborg,2003,177200.0
1287,Trelleborg,2004,180800.0
1287,Trelleborg,2005,183800.0
1287,Trelleborg,2006,189400.0
1287,Trelleborg,2007,195800.0
1287,Trelleborg,2008,204600.0
1287,Trelleborg,2009,208600.0
1287,Trelleborg,2010,210100.0
1287,Trelleborg,2011,214100.0
1287,Trelleborg,2012,221000.0
1287,Trelleborg,2013,227100.0
1287,Trelleborg,2014,231800.0
1290,Kristianstad,1999,152900.0
1290,Kristianstad,2000,158000.0
1290,Kristianstad,2001,163100.0
1290,Kristianstad,2002,170400.0
1290,Kristianstad,2003,178100.0
1290,Kristianstad,2004,182500.0
1290,Kristianstad,2005,185500.0
1290,Kristianstad,2006,190800.0
1290,Kristianstad,2007,196700.0
1290,Kristianstad,2008,204200.0
1290,Kristianstad,2009,206900.0
1290,Kristianstad,2010,207700.0
1290,Kristianstad,2011,212400.0
1290,Kristianstad,2012,217800.0
1290,Kristianstad,2013,223600.0
1290,Kristianstad,2014,227100.0
1291,Simrishamn,1999,142200.0
1291,Simrishamn,2000,147200.0
1291,Simrishamn,2001,152900.0
1291,Simrishamn,2002,159000.0
1291,Simrishamn,2003,165200.0
1291,Simrishamn,2004,168300.0
1291,Simrishamn,2005,172300.0
1291,Simrishamn,2006,175300.0
1291,Simrishamn,2007,180300.0
1291,Simrishamn,2008,186800.0
1291,Simrishamn,2009,191700.0
1291,Simrishamn,2010,191400.0
1291,Simrishamn,2011,194700.0
1291,Simrishamn,2012,201900.0
1291,Simrishamn,2013,209500.0
1291,Simrishamn,2014,212200.0
1292,Ängelholm,1999,152800.0
1292,Ängelholm,2000,158100.0
1292,Ängelholm,2001,165600.0
1292,Ängelholm,2002,174100.0
1292,Ängelholm,2003,180100.0
1292,Ängelholm,2004,184100.0
1292,Ängelholm,2005,187800.0
1292,Ängelholm,2006,194200.0
1292,Ängelholm,2007,202100.0
1292,Ängelholm,2008,210900.0
1292,Ängelholm,2009,216800.0
1292,Ängelholm,2010,218300.0
1292,Ängelholm,2011,223200.0
1292,Ängelholm,2012,231800.0
1292,Ängelholm,2013,239000.0
1292,Ängelholm,2014,244100.0
1293,Hässleholm,1999,146400.0
1293,Hässleholm,2000,150400.0
1293,Hässleholm,2001,155700.0
1293,Hässleholm,2002,163000.0
1293,Hässleholm,2003,169800.0
1293,Hässleholm,2004,174300.0
1293,Hässleholm,2005,178200.0
1293,Hässleholm,2006,183900.0
1293,Hässleholm,2007,188700.0
1293,Hässleholm,2008,195800.0
1293,Hässleholm,2009,198900.0
1293,Hässleholm,2010,198000.0
1293,Hässleholm,2011,202900.0
1293,Hässleholm,2012,207600.0
1293,Hässleholm,2013,214500.0
1293,Hässleholm,2014,217300.0
1315,Hylte,1999,149300.0
1315,Hylte,2000,154900.0
1315,Hylte,2001,162100.0
1315,Hylte,2002,168900.0
1315,Hylte,2003,174800.0
1315,Hylte,2004,181500.0
1315,Hylte,2005,184200.0
1315,Hylte,2006,189900.0
1315,Hylte,2007,194700.0
1315,Hylte,2008,205500.0
1315,Hylte,2009,207300.0
1315,Hylte,2010,209000.0
1315,Hylte,2011,213400.0
1315,Hylte,2012,224500.0
1315,Hylte,2013,227000.0
1315,Hylte,2014,232400.0
1380,Halmstad,1999,151300.0
1380,Halmstad,2000,156100.0
1380,Halmstad,2001,162600.0
1380,Halmstad,2002,170200.0
1380,Halmstad,2003,177200.0
1380,Halmstad,2004,182100.0
1380,Halmstad,2005,186900.0
1380,Halmstad,2006,192800.0
1380,Halmstad,2007,201500.0
1380,Halmstad,2008,210600.0
1380,Halmstad,2009,214400.0
1380,Halmstad,2010,215600.0
1380,Halmstad,2011,221600.0
1380,Halmstad,2012,230000.0
1380,Halmstad,2013,236500.0
1380,Halmstad,2014,240000.0
1381,Laholm,1999,139700.0
1381,Laholm,2000,145600.0
1381,Laholm,2001,151700.0
1381,Laholm,2002,159100.0
1381,Laholm,2003,165900.0
1381,Laholm,2004,170900.0
1381,Laholm,2005,174400.0
1381,Laholm,2006,181600.0
1381,Laholm,2007,188200.0
1381,Laholm,2008,196100.0
1381,Laholm,2009,199900.0
1381,Laholm,2010,202500.0
1381,Laholm,2011,210600.0
1381,Laholm,2012,218700.0
1381,Laholm,2013,224900.0
1381,Laholm,2014,228100.0
1382,Falkenberg,1999,145500.0
1382,Falkenberg,2000,150100.0
1382,Falkenberg,2001,156300.0
1382,Falkenberg,2002,164500.0
1382,Falkenberg,2003,171400.0
1382,Falkenberg,2004,176600.0
1382,Falkenberg,2005,180600.0
1382,Falkenberg,2006,186600.0
1382,Falkenberg,2007,194500.0
1382,Falkenberg,2008,203700.0
1382,Falkenberg,2009,208500.0
1382,Falkenberg,2010,210400.0
1382,Falkenberg,2011,217800.0
1382,Falkenberg,2012,225800.0
1382,Falkenberg,2013,234200.0
1382,Falkenberg,2014,236600.0
1383,Varberg,1999,150100.0
1383,Varberg,2000,155100.0
1383,Varberg,2001,162400.0
1383,Varberg,2002,169500.0
1383,Varberg,2003,176300.0
1383,Varberg,2004,182500.0
1383,Varberg,2005,187700.0
1383,Varberg,2006,193600.0
1383,Varberg,2007,201800.0
1383,Varberg,2008,212600.0
1383,Varberg,2009,217700.0
1383,Varberg,2010,220300.0
1383,Varberg,2011,227400.0
1383,Varberg,2012,237000.0
1383,Varberg,2013,243800.0
1383,Varberg,2014,250800.0
1384,Kungsbacka,1999,176000.0
1384,Kungsbacka,2000,183800.0
1384,Kungsbacka,2001,191900.0
1384,Kungsbacka,2002,200400.0
1384,Kungsbacka,2003,207100.0
1384,Kungsbacka,2004,214000.0
1384,Kungsbacka,2005,218400.0
1384,Kungsbacka,2006,225100.0
1384,Kungsbacka,2007,232800.0
1384,Kungsbacka,2008,243300.0
1384,Kungsbacka,2009,249100.0
1384,Kungsbacka,2010,251100.0
1384,Kungsbacka,2011,258900.0
1384,Kungsbacka,2012,269700.0
1384,Kungsbacka,2013,277300.0
1384,Kungsbacka,2014,284700.0
1401,Härryda,1999,180800.0
1401,Härryda,2000,188200.0
1401,Härryda,2001,195900.0
1401,Härryda,2002,203100.0
1401,Härryda,2003,209600.0
1401,Härryda,2004,215500.0
1401,Härryda,2005,219700.0
1401,Härryda,2006,226600.0
1401,Härryda,2007,235600.0
1401,Härryda,2008,245700.0
1401,Härryda,2009,250400.0
1401,Härryda,2010,255100.0
1401,Härryda,2011,264600.0
1401,Härryda,2012,274800.0
1401,Härryda,2013,284100.0
1401,Härryda,2014,291900.0
1402,Partille,1999,176000.0
1402,Partille,2000,182100.0
1402,Partille,2001,190100.0
1402,Partille,2002,197600.0
1402,Partille,2003,204400.0
1402,Partille,2004,210200.0
1402,Partille,2005,213400.0
1402,Partille,2006,219900.0
1402,Partille,2007,228700.0
1402,Partille,2008,238200.0
1402,Partille,2009,241900.0
1402,Partille,2010,243200.0
1402,Partille,2011,251800.0
1402,Partille,2012,263600.0
1402,Partille,2013,270900.0
1402,Partille,2014,277300.0
1407,Öckerö,1999,165900.0
1407,Öckerö,2000,171300.0
1407,Öckerö,2001,178500.0
1407,Öckerö,2002,187900.0
1407,Öckerö,2003,193900.0
1407,Öckerö,2004,199100.0
1407,Öckerö,2005,204700.0
1407,Öckerö,2006,210300.0
1407,Öckerö,2007,219800.0
1407,Öckerö,2008,230000.0
1407,Öckerö,2009,235700.0
1407,Öckerö,2010,235600.0
1407,Öckerö,2011,241100.0
1407,Öckerö,2012,252000.0
1407,Öckerö,2013,258200.0
1407,Öckerö,2014,264600.0
1415,Stenungsund,1999,171300.0
1415,Stenungsund,2000,178400.0
1415,Stenungsund,2001,186300.0
1415,Stenungsund,2002,193200.0
1415,Stenungsund,2003,199400.0
1415,Stenungsund,2004,205100.0
1415,Stenungsund,2005,209000.0
1415,Stenungsund,2006,216000.0
1415,Stenungsund,2007,223600.0
1415,Stenungsund,2008,234700.0
1415,Stenungsund,2009,239300.0
1415,Stenungsund,2010,241300.0
1415,Stenungsund,2011,249900.0
1415,Stenungsund,2012,257700.0
1415,Stenungsund,2013,264900.0
1415,Stenungsund,2014,273600.0
1419,Tjörn,1999,160900.0
1419,Tjörn,2000,166600.0
1419,Tjörn,2001,173800.0
1419,Tjörn,2002,183100.0
1419,Tjörn,2003,189000.0
1419,Tjörn,2004,194800.0
1419,Tjörn,2005,199200.0
1419,Tjörn,2006,203400.0
1419,Tjörn,2007,213000.0
1419,Tjörn,2008,223300.0
1419,Tjörn,2009,227700.0
1419,Tjörn,2010,231300.0
1419,Tjörn,2011,237400.0
1419,Tjörn,2012,246000.0
